ltr	sg	age
alt-scaf_88:4329064-4333902:4329539-4333432	non-specific	2.3551150684762545
alt-scaf_88:4348081-4362923:4348887-4362129	non-specific	3.7093625299900053
alt-scaf_88:4374558-4387207:4379149-4382623	non-specific	0.34435492999162404
alt-scaf_88:4393399-4397364:4394192-4396570	non-specific	1.3866468243774
alt-scaf_88:4405740-4413760:4406491-4412999	non-specific	1.1855714678488216
alt-scaf_88:4426398-4433383:4426647-4433134	non-specific	1.418949351656875
alt-scaf_88:4611565-4618375:4612059-4617881	non-specific	0.8667381159316337
alt-scaf_88:4663332-4672383:4664199-4671524	non-specific	0.6731788085895595
alt-scaf_88:4834039-4845521:4835195-4844356	non-specific	1.2136377814011858
alt-scaf_88:4944643-4956555:4944805-4956388	non-specific	3.141992516082309
alt-scaf_88:5041488-5046185:5042506-5045166	non-specific	1.2337018803155109
alt-scaf_88:5093740-5105122:5096531-5102341	non-specific	0.6692421106856435
alt-scaf_88:5151617-5163812:5152845-5162587	non-specific	0.47308907791675536
alt-scaf_88:5490704-5495985:5490829-5495860	non-specific	-0.0
alt-scaf_88:5557051-5568977:5557934-5568114	non-specific	0.9739508697925671
alt-scaf_88:5691228-5702599:5691618-5702208	non-specific	0.49655713657753603
alt-scaf_88:5717593-5729004:5717982-5728612	non-specific	0.29379879976054074
alt-scaf_88:5735070-5740831:5735460-5740442	non-specific	1.5160745405387328
alt-scaf_88:5797974-5810602:5798134-5810444	non-specific	4.1012940141664895
alt-scaf_88:5849141-5856425:5850089-5855475	non-specific	1.1975965443153918
alt-scaf_88:5861326-5872929:5863556-5870721	non-specific	1.5201285288591078
alt-scaf_88:5962490-5974009:5964523-5971971	non-specific	0.7441313955002903
alt-scaf_88:6009189-6014692:6009334-6014552	non-specific	3.6438278849616346
alt-scaf_88:6017324-6028508:6017472-6028364	non-specific	3.5653823359023527
alt-scaf_88:6061036-6072756:6061758-6072039	non-specific	0.37551049272990805
alt-scaf_88:6195081-6204757:6195434-6204406	non-specific	2.9709504860696545
alt-scaf_88:6263574-6271717:6263769-6271528	non-specific	8.104304809921066
alt-scaf_88:6325733-6336211:6327601-6334353	non-specific	0.708633286882199
alt-scaf_88:6351371-6357341:6351617-6357087	non-specific	3.017886032599114
alt-scaf_88:6431848-6445771:6433944-6443677	non-specific	0.799437650986032
alt-scaf_88:6823997-6837757:6824945-6836795	non-specific	1.8135232147785982
alt-scaf_88:6846506-6854137:6847426-6853217	non-specific	0.25108963356191555
alt-scaf_88:6854613-6862920:6854749-6862784	non-specific	5.217767094222125
alt-scaf_88:7021400-7031748:7023034-7030116	non-specific	1.2497632136069357
alt-scaf_88:7035391-7044288:7035872-7043807	SG2	3.0264279793142275
alt-scaf_88:7046881-7058260:7049722-7055422	non-specific	0.8231728310246789
alt-scaf_88:7117825-7128140:7119293-7126672	non-specific	1.2296879439218982
alt-scaf_88:7131575-7137470:7132070-7136976	non-specific	0.39110090188992774
alt-scaf_88:7423222-7427969:7423329-7427864	non-specific	1.0895508948172725
alt-scaf_88:7444140-7453549:7444287-7453403	non-specific	2.438702938747544
alt-scaf_88:7506918-7519816:7510450-7516282	non-specific	0.48090964292226934
alt-scaf_88:7589483-7602716:7589826-7602370	non-specific	1.7113115216773458
alt-scaf_88:7612808-7620908:7614544-7619179	non-specific	1.4310721313461858
alt-scaf_88:7770987-7780063:7771269-7779783	non-specific	1.6786801224440164
alt-scaf_88:7822883-7828017:7823283-7827613	non-specific	0.6731788085895595
alt-scaf_88:7837337-7846431:7838622-7845148	non-specific	1.3463194672624232
alt-scaf_88:7851578-7863927:7852500-7862994	non-specific	2.856067798070187
alt-scaf_88:7951293-7958853:7951535-7958611	non-specific	5.3795259711396435
alt-scaf_88:7959060-7972932:7959431-7972569	non-specific	1.8135232147785982
alt-scaf_88:7974373-7983136:7975216-7982282	non-specific	3.0820123735975677
alt-scaf_88:8016618-8030107:8016945-8029774	non-specific	1.6583042270950328
alt-scaf_88:8114852-8124902:8116093-8123662	non-specific	0.7836250405606602
alt-scaf_88:8178293-8183728:8178629-8183394	non-specific	3.1334162847582023
alt-scaf_88:8226130-8239951:8227276-8238805	non-specific	1.7971449864628652
alt-scaf_88:8246189-8254060:8247180-8253065	non-specific	1.5079682727191437
alt-scaf_88:8331963-8346080:8333525-8344513	non-specific	0.8469275569178853
alt-scaf_88:8468040-8477059:8469392-8475703	non-specific	0.9222801704790162
alt-scaf_88:8584926-8592896:8585835-8591975	non-specific	1.5404070209744796
alt-scaf_88:8594711-8606125:8595102-8605732	non-specific	0.6928703608909715
alt-scaf_88:8752191-8757570:8752409-8757352	non-specific	1.6257327020014718
alt-scaf_88:8877552-8885769:8878280-8885037	non-specific	2.577154673800394
alt-scaf_88:9015910-9030075:9017080-9028903	non-specific	0.39499982111545534
alt-scaf_88:9045959-9052455:9046452-9051957	non-specific	0.6220435937261657
alt-scaf_88:9108052-9114210:9108539-9113722	non-specific	0.158124910651111
alt-scaf_88:9140826-9149738:9141647-9148914	non-specific	3.2537161772695464
alt-scaf_88:9157749-9172092:9157931-9171913	non-specific	2.868809970336343
alt-scaf_88:9309349-9324638:9309713-9324265	non-specific	1.585069946683151
alt-scaf_88:9329586-9342999:9330560-9342028	non-specific	1.666452858179206
alt-scaf_88:9353050-9359973:9353327-9359693	non-specific	3.6438278849616346
alt-scaf_88:9591681-9605392:9593127-9603945	non-specific	0.8905287596275137
alt-scaf_88:9659317-9674497:9659688-9674140	non-specific	3.5132035688631396
alt-scaf_88:9684006-9689192:9684421-9688774	non-specific	2.7924412289766867
alt-scaf_88:9832888-9847898:9834189-9846589	non-specific	1.5079682727191437
alt-scaf_88:10279535-10288799:10279833-10288508	non-specific	1.858611350751606
alt-scaf_88:10344776-10358854:10346312-10357323	non-specific	0.8390071412047115
alt-scaf_88:10401184-10411123:10401496-10410811	non-specific	6.7510382446336585
alt-scaf_88:10684597-10691171:10684861-10690911	non-specific	1.1855714678488216
alt-scaf_88:10834943-10843541:10836447-10842030	non-specific	0.9024314434548012
alt-scaf_88:11028934-11040350:11030590-11038681	non-specific	0.9381689915065402
alt-scaf_88:11139465-11154840:11140242-11154061	non-specific	2.2551282999237716
alt-scaf_88:11178756-11194300:11179327-11193727	non-specific	2.8136344955579133
alt-scaf_88:11208973-11220731:11209729-11219972	non-specific	0.7678210933930363
alt-scaf_88:11225342-11235105:11225568-11234880	non-specific	3.990662008319557
alt-scaf_88:11239928-11246694:11240421-11246200	non-specific	0.708633286882199
alt-scaf_88:11280416-11290349:11281053-11289722	non-specific	1.041660202279573
alt-scaf_88:11310827-11317479:11311326-11316980	non-specific	0.9381689915065402
alt-scaf_88:11410271-11422191:11411151-11421304	non-specific	0.5239606911828192
alt-scaf_88:11464686-11475458:11467266-11472880	non-specific	0.894495775221492
alt-scaf_88:11499283-11512935:11499583-11512632	SG2	3.34859074098467
alt-scaf_88:11527050-11534474:11527168-11534356	non-specific	0.9858880327380724
alt-scaf_88:11558862-11568253:11559162-11567958	non-specific	4.408858484763054
alt-scaf_88:11585897-11592932:11586261-11592568	non-specific	1.293978047360394
alt-scaf_88:11609915-11625878:11613072-11622719	non-specific	0.2821445727434284
alt-scaf_88:11644008-11654413:11644907-11653529	non-specific	2.1264895527197005
alt-scaf_88:11691762-11704561:11692080-11704244	non-specific	2.2551282999237716
alt-scaf_88:11709815-11715601:11710260-11715159	non-specific	2.147198975567815
alt-scaf_88:11767576-11772775:11767705-11772647	non-specific	1.8340090858520575
alt-scaf_88:11832245-11843522:11832555-11843215	non-specific	4.2568951288596875
alt-scaf_88:11896189-11902195:11896795-11901582	non-specific	0.6338359849156006
alt-scaf_88:12167951-12182905:12168695-12182163	non-specific	3.047793918996428
alt-scaf_88:12323816-12329922:12324284-12329454	non-specific	-0.0
alt-scaf_88:12345383-12351561:12345870-12351064	non-specific	1.6705280370863407
scaf_50:18037-24540:18530-24048	non-specific	0.23557469229982012
scaf_50:78215-87829:79046-87001	SG2	2.509943567008552
scaf_50:189909-198041:190328-197619	non-specific	1.3020243943710466
scaf_50:203591-211064:204418-210227	non-specific	2.1928121083821877
scaf_50:266545-277392:268746-275185	non-specific	1.0655956099696933
scaf_50:328273-337769:330862-335181	non-specific	0.6613703262607122
scaf_50:409060-420596:409617-420030	non-specific	1.8914470445033464
scaf_50:453402-465585:454628-464362	non-specific	0.8588122596251003
scaf_50:470731-483076:471856-481973	non-specific	2.0892500173726796
scaf_50:522733-534454:523124-534071	non-specific	2.1389134222016004
scaf_50:656296-663040:656479-662855	non-specific	3.279560127494132
scaf_50:696731-708059:697077-707709	non-specific	0.441828003227691
scaf_50:777689-792550:779285-790938	non-specific	1.3181238248691214
scaf_50:792696-803413:794752-801365	non-specific	0.6417002580957649
scaf_50:811816-820955:811989-820781	non-specific	2.52673166807671
scaf_50:838497-853371:838867-853000	non-specific	2.5939819479227024
scaf_50:911173-921906:912534-920549	non-specific	0.8588122596251003
scaf_50:986389-995165:986562-994993	non-specific	2.060319134952879
scaf_50:1005182-1015404:1005959-1014613	non-specific	1.6501578972340183
scaf_50:1050713-1062824:1051455-1062083	non-specific	2.093385370235636
scaf_50:1093973-1108443:1094616-1107797	non-specific	1.9695819448065686
scaf_50:1290543-1301890:1292549-1299879	non-specific	0.36382321300510856
scaf_50:1342052-1353904:1342407-1353553	non-specific	1.666452858179206
scaf_50:1438763-1446889:1439366-1446282	non-specific	2.097521316023236
scaf_50:1456388-1463156:1456880-1462663	non-specific	0.6299046521877232
scaf_50:1658018-1666676:1658472-1666207	non-specific	2.4763966478664674
scaf_50:1674975-1679613:1675335-1679253	non-specific	4.364080217705243
scaf_50:1696479-1704005:1697230-1703249	non-specific	2.4931652307227172
scaf_50:1744267-1753271:1746120-1751427	non-specific	1.3382607568185723
scaf_50:1791359-1805970:1792352-1804984	non-specific	3.2321972252487368
scaf_50:1833523-1842523:1833706-1842348	non-specific	3.7925873881265137
scaf_50:1950699-1966066:1951593-1965174	non-specific	1.0057942883387205
scaf_50:1975174-1988725:1975400-1988499	non-specific	5.79969100529437
scaf_50:2058963-2073675:2059176-2073468	non-specific	1.8545095158572154
scaf_50:2112390-2121460:2113305-2120541	non-specific	1.0655956099696933
scaf_50:2152998-2160167:2153666-2159517	non-specific	2.396878726916919
scaf_50:2186321-2193104:2186549-2192882	non-specific	3.005077853370192
scaf_50:2261095-2273711:2261257-2273553	non-specific	5.4351956323795365
scaf_50:2309187-2324490:2313058-2320619	non-specific	0.22006809128339572
scaf_50:2328866-2342791:2330090-2341574	non-specific	1.7480660229498888
scaf_50:2354365-2359355:2355186-2358533	non-specific	1.7317249071772987
scaf_50:2364226-2375043:2366329-2372941	non-specific	0.5553109497731972
scaf_50:2382529-2390348:2382646-2390226	non-specific	4.381983184204595
scaf_50:2485873-2500626:2487491-2498999	non-specific	0.6456331988402992
scaf_50:2506506-2508225:2506861-2507871	non-specific	0.5435506096580752
scaf_50:2552905-2562583:2553547-2561933	non-specific	2.147198975567815
scaf_50:2602583-2614164:2604961-2611798	non-specific	1.021729189363282
scaf_50:2680924-2688720:2681308-2688330	non-specific	3.5566793176296265
scaf_50:2689707-2701005:2691816-2698905	non-specific	1.1135260898637163
scaf_50:2767893-2780981:2768063-2780813	non-specific	2.097521316023236
scaf_50:2788737-2803637:2789228-2803143	non-specific	2.941122124312446
scaf_50:2808347-2820716:2809038-2820028	non-specific	1.953114894925296
scaf_50:2924601-2936619:2926377-2934851	non-specific	1.0336861444966174
scaf_50:2955344-2969216:2955579-2968975	non-specific	3.547978924305896
scaf_50:2994288-2996842:2994716-2996412	non-specific	5.922220188054195
scaf_50:3013335-3015905:3013765-3015476	non-specific	5.922220188054195
scaf_50:3022874-3032142:3023597-3031423	non-specific	1.2497632136069357
scaf_50:3045098-3060331:3047192-3058241	non-specific	1.121522251757233
scaf_50:3062806-3070697:3062966-3070531	non-specific	5.291601474884351
scaf_50:3204968-3210505:3205249-3210221	non-specific	1.1015360014973299
scaf_50:3225075-3236978:3225439-3236620	non-specific	1.5160745405387328
scaf_50:3357221-3365222:3357784-3364656	non-specific	1.5322939133844597
scaf_50:3398648-3409572:3402372-3405853	non-specific	0.27049505228644993
scaf_50:3413345-3426531:3414969-3424900	non-specific	1.105532143894263
scaf_50:3559404-3565785:3559966-3565225	non-specific	2.346769587773997
scaf_50:3657882-3668866:3658082-3668660	non-specific	2.3217476224813405
scaf_50:3670854-3680721:3672175-3679407	non-specific	4.119034576746667
scaf_50:3686336-3696921:3688012-3695227	non-specific	2.661389377681899
scaf_50:3713911-3722930:3714040-3722792	non-specific	7.191819969756723
scaf_50:3834855-3843823:3835049-3843621	non-specific	3.202097635885375
scaf_50:3851738-3858935:3853190-3857486	non-specific	0.7520257999956969
scaf_50:3894272-3901085:3894771-3900578	non-specific	1.3947190656071204
scaf_50:3968539-3978899:3969176-3978256	non-specific	1.0975404126210546
scaf_50:3982155-3987682:3982259-3987580	non-specific	3.9156738759627743
scaf_50:4088897-4097446:4090418-4095921	non-specific	0.3287897582414224
scaf_50:4116072-4122783:4116370-4122479	non-specific	1.957230776197339
scaf_50:4134793-4145281:4135044-4145042	non-specific	3.9156738759627743
scaf_50:4168452-4174012:4168890-4173584	non-specific	3.539281154348196
scaf_50:4200033-4211819:4200986-4210868	non-specific	1.5322939133844597
scaf_50:4240939-4250839:4242801-4248986	non-specific	0.37551049272990805
scaf_50:4296849-4308868:4298551-4307169	non-specific	1.55258096242808
scaf_50:4309714-4317759:4311217-4316272	non-specific	2.093385370235636
scaf_50:4337423-4348812:4338443-4347795	non-specific	1.9901789852005258
scaf_50:4450333-4463306:4451117-4462508	non-specific	1.7358093183481726
scaf_50:4468125-4476114:4468502-4475731	non-specific	2.7289546935282147
scaf_50:4493456-4501459:4493833-4501077	non-specific	2.4094196243738413
scaf_50:4566725-4583519:4570942-4579287	non-specific	1.0456480579361869
scaf_50:4610549-4624200:4610793-4623951	non-specific	1.7439798760706002
scaf_50:4672228-4675817:4672463-4675596	non-specific	4.584160933123223
scaf_50:4691819-4703481:4693253-4702036	non-specific	0.8627749155618392
scaf_50:4751195-4762924:4751955-4762164	non-specific	2.42196597637133
scaf_50:4849616-4853633:4850337-4852914	non-specific	0.8113027997840796
scaf_50:4981366-4986642:4981825-4986183	non-specific	0.08473973040411895
scaf_50:4992355-5004787:4995343-5001798	non-specific	0.9659955046439235
scaf_50:5007641-5022083:5007913-5021811	non-specific	2.652954829713574
scaf_50:5046664-5051253:5046792-5051125	non-specific	4.507616032923027
scaf_50:5070767-5075504:5071048-5075225	non-specific	3.9377089804229666
scaf_50:5079409-5087878:5079556-5087729	non-specific	2.405238719395706
scaf_50:5115128-5120247:5115476-5119897	non-specific	0.8905287596275137
scaf_50:5131438-5138495:5131803-5138128	non-specific	1.1735514021788922
scaf_50:5140224-5146143:5140666-5145689	non-specific	4.869611733725841
scaf_50:5197301-5210199:5197696-5209801	SG2	3.6962436846887026
scaf_50:5236599-5238774:5236949-5238425	non-specific	1.5769442694896565
scaf_50:5267587-5277056:5267692-5276956	non-specific	4.297042879037256
scaf_50:5349767-5358758:5350200-5358323	non-specific	2.3885211565712874
scaf_50:5454188-5461015:5454360-5460843	non-specific	3.7969743022625937
scaf_50:5511646-5522046:5511903-5521786	non-specific	4.279192535741061
scaf_50:5644140-5650441:5645399-5649180	non-specific	2.284255323952513
scaf_50:5707375-5712836:5707545-5712665	non-specific	4.337246584285446
scaf_50:5736208-5741980:5736550-5741633	non-specific	4.7968482611950085
scaf_50:5752480-5761277:5752651-5761102	non-specific	5.79028720607624
scaf_50:5782585-5796540:5784046-5795091	non-specific	1.3181238248691214
scaf_50:5807868-5818512:5808985-5817406	non-specific	1.1935876284801397
scaf_50:5828406-5835517:5828835-5835087	non-specific	0.6299046521877232
scaf_50:5862718-5871627:5863775-5870565	non-specific	1.3342322456960205
scaf_50:6039907-6047521:6040177-6047253	non-specific	5.969485730082739
scaf_50:6144359-6154467:6146539-6152279	non-specific	0.2666129240461311
scaf_50:6183423-6193196:6183794-6192826	non-specific	1.8135232147785982
scaf_50:6214811-6222649:6215332-6222133	non-specific	2.2218762456985277
scaf_50:6288150-6298087:6288722-6297515	non-specific	3.491490241645849
scaf_50:6314132-6323882:6315436-6322580	non-specific	1.0496364649727723
scaf_50:6334732-6339494:6335187-6339028	non-specific	4.061417595157389
scaf_50:6383730-6395439:6384580-6394595	non-specific	3.862858199603861
scaf_50:6480500-6485641:6480901-6485240	non-specific	-0.0
scaf_50:6571051-6582407:6571423-6582035	non-specific	2.3634629643082596
scaf_50:6604785-6615300:6605020-6615069	non-specific	2.201113159905994
scaf_50:6648025-6657400:6648579-6656839	non-specific	1.7644164010813685
scaf_50:6668834-6679089:6670504-6677427	non-specific	1.2698524642595177
scaf_50:6758091-6769140:6760316-6766914	non-specific	0.5592321288516373
scaf_50:6781879-6786519:6782504-6785903	non-specific	3.1806171420443463
scaf_50:6803380-6808770:6803849-6808301	non-specific	3.7531351542409728
scaf_50:6917683-6929574:6918557-6928692	non-specific	0.9302234870227112
scaf_50:6944792-6950470:6944905-6950355	non-specific	7.534373623607875
scaf_50:7002090-7015222:7002247-7015065	non-specific	6.226066619185722
scaf_50:7066644-7078683:7069321-7075999	non-specific	1.3624436453491924
scaf_50:7186467-7198911:7190095-7195257	non-specific	0.799437650986032
scaf_50:7250786-7256299:7250888-7256192	non-specific	2.60660884847283
scaf_50:7333640-7341916:7334942-7340613	non-specific	1.2056160477993898
scaf_50:7375961-7388352:7376472-7387841	non-specific	2.509943567008552
scaf_50:7416968-7426940:7417589-7426316	non-specific	3.047793918996428
scaf_50:7455879-7469112:7456094-7468896	non-specific	0.7165179811628528
scaf_50:7498474-7512104:7499855-7510717	non-specific	1.3624436453491924
scaf_50:7522798-7533237:7525796-7530237	non-specific	0.8469275569178853
scaf_50:7553803-7567600:7554987-7566414	non-specific	1.1575324353109457
scaf_50:7614932-7627375:7615433-7626874	non-specific	1.491762567884968
scaf_50:7635207-7646227:7636870-7644568	non-specific	0.8905287596275137
scaf_50:7669541-7680603:7671238-7678904	non-specific	0.989868185051548
scaf_50:7710715-7716375:7710822-7716267	non-specific	4.579652664950241
scaf_50:7742043-7754900:7745457-7751482	non-specific	0.7401850032858924
scaf_50:7769291-7778320:7770401-7777201	non-specific	1.2256745659890034
scaf_50:7844194-7854192:7845124-7853257	non-specific	1.0456480579361869
scaf_50:7858712-7864633:7859081-7864262	non-specific	2.822116163906627
scaf_50:7875641-7888173:7876200-7887619	non-specific	1.8422075096236434
scaf_50:7928053-7949702:7935046-7942714	non-specific	0.15425787480563197
scaf_50:8075023-8081247:8075761-8080513	non-specific	1.8258129915090466
scaf_50:8084548-8090893:8085030-8090410	non-specific	0.3210103208031848
scaf_50:8102098-8112348:8102311-8112134	non-specific	5.070662883299197
scaf_50:8178069-8187662:8178202-8187535	non-specific	7.870936833465649
scaf_50:8197651-8209942:8197831-8209766	non-specific	2.2052645816367153
scaf_50:8269668-8284730:8270112-8284288	non-specific	2.52673166807671
scaf_50:8290498-8304330:8290895-8303936	non-specific	2.209416600909256
scaf_50:8318709-8332222:8319037-8331888	non-specific	1.776685269422338
scaf_50:8340835-8355563:8341868-8354533	non-specific	2.080981089740838
scaf_50:8376940-8385927:8377300-8385561	non-specific	3.448112558515091
scaf_50:8398456-8410346:8399310-8409490	non-specific	0.3171213886980494
scaf_50:8426449-8434798:8426942-8434309	non-specific	2.4345177876562487
scaf_50:8523266-8533212:8524787-8531689	non-specific	1.0815635892571303
scaf_50:8558988-8565126:8559446-8564668	non-specific	0.5945467472343562
scaf_50:8605925-8621252:8607380-8619790	non-specific	2.068582140980778
scaf_50:8726261-8729681:8727047-8728897	non-specific	2.983743517772943
scaf_50:8783413-8798018:8784094-8797338	non-specific	3.6612892377019235
scaf_50:8807103-8813691:8807870-8812926	non-specific	2.292582735628753
scaf_50:8830410-8839802:8831045-8839157	non-specific	2.1637772253609957
scaf_50:8929801-8937592:8930295-8937095	non-specific	4.9608249444176025
scaf_50:8996981-9006965:8997321-9006628	non-specific	2.472206024797261
scaf_50:9106840-9120557:9107275-9120118	non-specific	1.342289830621638
scaf_50:9150819-9156910:9151302-9156427	non-specific	0.3210103208031848
scaf_50:9277533-9289745:9278734-9288546	non-specific	0.223943960129828
scaf_50:9374888-9387405:9378154-9384139	non-specific	0.5592321288516373
scaf_50:9426647-9441686:9427980-9440363	non-specific	2.686707829142986
scaf_50:9709035-9720325:9709429-9719940	non-specific	5.6870472415371935
scaf_50:9748567-9761835:9749303-9761095	non-specific	4.42230553054125
scaf_50:9862982-9873414:9863594-9872798	non-specific	1.2738719938202818
scaf_50:9919086-9931404:9919410-9931083	non-specific	3.1205567167410173
scaf_50:9943500-9952453:9944461-9951484	non-specific	1.009777188427361
scaf_50:9979174-9988051:9980109-9987106	non-specific	1.0775707656856401
scaf_50:10168706-10179492:10169936-10178271	non-specific	1.374542696423242
scaf_50:10192120-10199453:10193263-10198326	non-specific	1.9489996008394053
scaf_50:10204025-10209630:10204550-10209102	non-specific	2.5855670838472316
scaf_50:10274194-10279402:10274324-10279273	non-specific	3.094854766261784
scaf_50:10336626-10349001:10336892-10348733	non-specific	5.8420460801386715
scaf_50:10473877-10480431:10474061-10480235	non-specific	4.194553926168971
scaf_50:10524221-10536148:10525162-10535206	non-specific	0.24721011585770541
scaf_50:10746926-10755226:10748059-10754090	non-specific	1.3140981247933463
scaf_50:10782687-10791484:10783254-10790913	non-specific	2.822116163906627
scaf_50:10829884-10834823:10830053-10834647	non-specific	4.203451567771332
scaf_50:10845232-10851149:10845583-10850808	non-specific	3.3572311945002684
scaf_50:10898629-10909549:10900788-10907389	non-specific	0.340462849590904
scaf_50:10917252-10928776:10917754-10928278	non-specific	0.3833046440462105
scaf_50:10956768-10966377:10957405-10965743	non-specific	1.5485224110536504
scaf_50:11112936-11126951:11113790-11126093	non-specific	0.6810538165134731
scaf_50:11138635-11147772:11139415-11146988	non-specific	1.0975404126210546
scaf_50:11153803-11158745:11154097-11158457	non-specific	1.3342322456960205
scaf_50:11235419-11243522:11237195-11241743	non-specific	0.7441313955002903
scaf_50:11271334-11281468:11272605-11280195	non-specific	0.36382321300510856
scaf_50:11424186-11434824:11425351-11433659	non-specific	0.6692421106856435
scaf_50:11624180-11631094:11624306-11630965	non-specific	3.45244739267249
scaf_50:11668177-11681156:11668659-11680688	non-specific	1.6379427143937846
scaf_50:11726496-11733578:11728663-11731415	non-specific	1.568820880574763
scaf_50:11739281-11744822:11739386-11744717	non-specific	4.297042879037256
scaf_50:11746200-11755223:11746865-11754559	non-specific	2.2218762456985277
scaf_50:11832191-11843034:11834368-11840853	non-specific	0.48090964292226934
scaf_50:12036018-12048101:12037138-12046968	non-specific	0.8271305937867564
scaf_50:12512664-12518641:12512819-12518480	non-specific	5.190127851756724
scaf_50:12563453-12575760:12567302-12571915	non-specific	0.5945467472343562
scaf_50:12653558-12663852:12654481-12662930	non-specific	1.2778920835551908
scaf_50:12700346-12703815:12700670-12703488	non-specific	2.3175794043039954
scaf_50:12722624-12731673:12723717-12730574	non-specific	1.069586776194829
scaf_50:12830599-12838341:12831081-12837858	non-specific	1.4674710684737466
scaf_50:12853152-12854781:12853301-12854626	non-specific	4.243524953025351
scaf_50:12894270-12906672:12897342-12903596	non-specific	1.041660202279573
scaf_50:13027135-13031489:13027597-13031030	non-specific	2.788204443502936
scaf_50:13035378-13047022:13039580-13042800	non-specific	0.41450232597985465
scaf_50:13074583-13078945:13075408-13078120	non-specific	0.046190808662711254
scaf_50:13084481-13094599:13085292-13093789	non-specific	1.6583042270950328
scaf_50:13097146-13112190:13098644-13110688	non-specific	3.103419538844349
scaf_50:13128644-13138909:13129316-13138229	non-specific	0.8588122596251003
scaf_50:13240128-13251494:13240341-13251287	non-specific	4.669952171609033
scaf_50:13265062-13276375:13267378-13274050	non-specific	1.5810068219710105
scaf_50:13277304-13284002:13277675-13283637	non-specific	1.924320157857197
scaf_50:13333158-13345862:13333377-13345647	non-specific	3.3313175944528868
scaf_50:13387567-13400836:13387822-13400581	non-specific	4.026018107547282
scaf_50:13450764-13462563:13451626-13461697	non-specific	1.3624436453491924
scaf_50:13502913-13512894:13505476-13510324	non-specific	0.2549696730924311
scaf_50:13545089-13558340:13545613-13557810	non-specific	1.4877125638283049
scaf_50:13561036-13571424:13561486-13570963	non-specific	3.726863609760054
scaf_50:13611739-13626212:13613351-13624601	non-specific	0.14265987672156893
scaf_50:13715415-13724616:13715853-13724182	non-specific	1.161536343131397
scaf_50:13750758-13759669:13751268-13759160	non-specific	0.8390071412047115
scaf_50:13830957-13847593:13833082-13845469	non-specific	0.3287897582414224
scaf_50:13850387-13861683:13850644-13861428	non-specific	2.652954829713574
scaf_50:13931396-13938195:13931886-13937704	non-specific	0.158124910651111
scaf_50:13986438-13996253:13986784-13995908	non-specific	4.167877456469226
scaf_50:14051843-14060002:14052658-14059179	non-specific	1.8299107475847176
scaf_50:14078951-14090614:14079773-14089792	non-specific	3.262328254911109
scaf_50:14108172-14121932:14109239-14120866	non-specific	0.5827704033899845
scaf_50:14196361-14200903:14196753-14200519	non-specific	3.3140547849334014
scaf_50:14251322-14257080:14251580-14256817	non-specific	3.2321972252487368
scaf_50:14263432-14277771:14264125-14277069	non-specific	2.45544961779332
scaf_50:14295734-14306134:14296984-14304891	non-specific	1.9078789184003349
scaf_50:14335976-14346342:14336159-14346153	non-specific	2.7585643562091406
scaf_50:14414788-14425213:14416579-14423426	non-specific	0.7599223655654448
scaf_50:14499004-14509392:14500254-14508149	non-specific	1.6786801224440164
scaf_50:14553098-14558502:14553346-14558253	non-specific	1.7439798760706002
scaf_50:14611825-14621328:14612313-14620844	non-specific	1.6990704207738756
scaf_50:14654456-14661698:14655394-14660763	non-specific	0.7046917477838854
scaf_50:14667924-14676410:14668703-14675641	non-specific	1.6746037917870316
scaf_50:14708407-14715207:14709294-14714322	non-specific	1.2377163753252882
scaf_50:14787471-14794761:14787968-14794263	non-specific	1.911988349826357
scaf_50:14839562-14852238:14839784-14852025	non-specific	2.147198975567815
scaf_50:14852240-14858338:14852732-14857847	non-specific	0.3132329808137292
scaf_50:14875628-14887425:14877741-14885324	non-specific	1.7644164010813685
scaf_50:14927214-14943653:14931113-14939762	non-specific	0.5357130457337086
scaf_50:15070359-15082299:15071219-15081431	non-specific	0.5827704033899845
scaf_50:15159745-15175909:15161415-15174250	non-specific	0.3248997772705046
scaf_50:15353648-15364042:15354098-15363602	non-specific	4.413340136888308
scaf_50:15365747-15380900:15366532-15380118	non-specific	0.4926444673485905
scaf_50:15526593-15532347:15526887-15532048	non-specific	1.9901789852005258
scaf_50:15598885-15606677:15599478-15606078	non-specific	3.5436297115051687
scaf_50:15661727-15670633:15661839-15670519	non-specific	1.021729189363282
scaf_50:15840812-15854563:15842437-15852932	non-specific	1.3987560334740585
scaf_50:15922564-15930981:15922836-15930712	non-specific	1.5931979134447747
scaf_50:15999171-16002896:15999773-16002292	non-specific	0.9699729129709662
scaf_50:16046445-16058644:16049051-16056043	non-specific	0.6102560213305166
scaf_50:16059336-16065414:16059563-16065185	non-specific	1.3705091155111109
scaf_50:16067570-16078990:16067951-16078605	non-specific	1.6420138672967632
scaf_50:16165294-16171342:16166029-16170596	non-specific	1.0496364649727723
scaf_50:16243599-16253358:16243849-16253092	non-specific	3.517548196305068
scaf_50:16256490-16265681:16256763-16265409	non-specific	1.8832346163066203
scaf_50:16280483-16293971:16281335-16293129	non-specific	1.1015360014973299
scaf_50:16323748-16328886:16324006-16328632	non-specific	4.489634948441067
scaf_50:16332025-16350822:16338072-16344800	non-specific	0.2549696730924311
scaf_50:16397881-16404314:16398093-16404103	non-specific	3.2451066700138353
scaf_50:16500347-16508494:16500553-16508281	non-specific	2.631879243296285
